p,Points_0,Points_1,Points_2,U_0,U_1,U_2
-8.559193e-03,7.160000e-01,5.000000e-01,5.000000e-02,-1.690329e-01,-1.512196e-01,0.000000e+00
-8.441188e-03,7.170000e-01,5.000000e-01,5.000000e-02,-1.686641e-01,-1.520324e-01,0.000000e+00
-8.323183e-03,7.180000e-01,5.000000e-01,5.000000e-02,-1.682953e-01,-1.528453e-01,0.000000e+00
-8.205008e-03,7.190000e-01,5.000000e-01,5.000000e-02,-1.679174e-01,-1.536475e-01,0.000000e+00
-8.086314e-03,7.200000e-01,5.000000e-01,5.000000e-02,-1.675120e-01,-1.544176e-01,0.000000e+00
-7.967628e-03,7.210000e-01,5.000000e-01,5.000000e-02,-1.671067e-01,-1.551876e-01,0.000000e+00
-7.848941e-03,7.220000e-01,5.000000e-01,5.000000e-02,-1.667013e-01,-1.559577e-01,0.000000e+00
-7.730254e-03,7.230000e-01,5.000000e-01,5.000000e-02,-1.662959e-01,-1.567277e-01,0.000000e+00
-7.611567e-03,7.240000e-01,5.000000e-01,5.000000e-02,-1.658905e-01,-1.574977e-01,0.000000e+00
-7.492873e-03,7.250000e-01,5.000000e-01,5.000000e-02,-1.654851e-01,-1.582678e-01,0.000000e+00
-7.374186e-03,7.260000e-01,5.000000e-01,5.000000e-02,-1.650798e-01,-1.590379e-01,0.000000e+00
-7.255481e-03,7.270000e-01,5.000000e-01,5.000000e-02,-1.646585e-01,-1.597872e-01,0.000000e+00
-7.136751e-03,7.280000e-01,5.000000e-01,5.000000e-02,-1.642167e-01,-1.605099e-01,0.000000e+00
-7.018021e-03,7.290000e-01,5.000000e-01,5.000000e-02,-1.637749e-01,-1.612327e-01,0.000000e+00
-6.899284e-03,7.300000e-01,5.000000e-01,5.000000e-02,-1.633331e-01,-1.619555e-01,0.000000e+00
-6.780555e-03,7.310000e-01,5.000000e-01,5.000000e-02,-1.628913e-01,-1.626782e-01,0.000000e+00
-6.661825e-03,7.320000e-01,5.000000e-01,5.000000e-02,-1.624495e-01,-1.634010e-01,0.000000e+00
-6.543095e-03,7.330000e-01,5.000000e-01,5.000000e-02,-1.620077e-01,-1.641237e-01,0.000000e+00
-6.424359e-03,7.340000e-01,5.000000e-01,5.000000e-02,-1.615659e-01,-1.648465e-01,0.000000e+00
-6.306019e-03,7.350000e-01,5.000000e-01,5.000000e-02,-1.611015e-01,-1.655369e-01,0.000000e+00
-6.187914e-03,7.360000e-01,5.000000e-01,5.000000e-02,-1.606236e-01,-1.662078e-01,0.000000e+00
-6.069809e-03,7.370000e-01,5.000000e-01,5.000000e-02,-1.601457e-01,-1.668788e-01,0.000000e+00
-5.951704e-03,7.380000e-01,5.000000e-01,5.000000e-02,-1.596678e-01,-1.675498e-01,0.000000e+00
-5.833592e-03,7.390000e-01,5.000000e-01,5.000000e-02,-1.591899e-01,-1.682208e-01,0.000000e+00
-5.715487e-03,7.400000e-01,5.000000e-01,5.000000e-02,-1.587120e-01,-1.688917e-01,0.000000e+00
-5.597382e-03,7.410000e-01,5.000000e-01,5.000000e-02,-1.582340e-01,-1.695627e-01,0.000000e+00
-5.479277e-03,7.420000e-01,5.000000e-01,5.000000e-02,-1.577561e-01,-1.702337e-01,0.000000e+00
-5.362238e-03,7.430000e-01,5.000000e-01,5.000000e-02,-1.572493e-01,-1.708590e-01,0.000000e+00
-5.245439e-03,7.440000e-01,5.000000e-01,5.000000e-02,-1.567357e-01,-1.714739e-01,0.000000e+00
-5.128647e-03,7.450000e-01,5.000000e-01,5.000000e-02,-1.562222e-01,-1.720887e-01,0.000000e+00
-5.011855e-03,7.460000e-01,5.000000e-01,5.000000e-02,-1.557087e-01,-1.727035e-01,0.000000e+00
-4.895063e-03,7.470000e-01,5.000000e-01,5.000000e-02,-1.551951e-01,-1.733183e-01,0.000000e+00
-4.778264e-03,7.480000e-01,5.000000e-01,5.000000e-02,-1.546816e-01,-1.739331e-01,0.000000e+00
-4.661472e-03,7.490000e-01,5.000000e-01,5.000000e-02,-1.541680e-01,-1.745479e-01,0.000000e+00
-4.544680e-03,7.500000e-01,5.000000e-01,5.000000e-02,-1.536545e-01,-1.751627e-01,0.000000e+00
-4.429905e-03,7.510000e-01,5.000000e-01,5.000000e-02,-1.531061e-01,-1.757170e-01,0.000000e+00
-4.315129e-03,7.520000e-01,5.000000e-01,5.000000e-02,-1.525577e-01,-1.762713e-01,0.000000e+00
-4.200347e-03,7.530000e-01,5.000000e-01,5.000000e-02,-1.520092e-01,-1.768257e-01,0.000000e+00
-4.085571e-03,7.540000e-01,5.000000e-01,5.000000e-02,-1.514608e-01,-1.773800e-01,0.000000e+00
-3.970796e-03,7.550000e-01,5.000000e-01,5.000000e-02,-1.509124e-01,-1.779343e-01,0.000000e+00
-3.856020e-03,7.560000e-01,5.000000e-01,5.000000e-02,-1.503640e-01,-1.784886e-01,0.000000e+00
-3.741238e-03,7.570000e-01,5.000000e-01,5.000000e-02,-1.498156e-01,-1.790429e-01,0.000000e+00
-3.626974e-03,7.580000e-01,5.000000e-01,5.000000e-02,-1.492608e-01,-1.795850e-01,0.000000e+00
-3.514928e-03,7.590000e-01,5.000000e-01,5.000000e-02,-1.486786e-01,-1.800745e-01,0.000000e+00
-3.402881e-03,7.600000e-01,5.000000e-01,5.000000e-02,-1.480963e-01,-1.805640e-01,0.000000e+00
-3.290834e-03,7.610000e-01,5.000000e-01,5.000000e-02,-1.475140e-01,-1.810534e-01,0.000000e+00
-3.178781e-03,7.620000e-01,5.000000e-01,5.000000e-02,-1.469317e-01,-1.815429e-01,0.000000e+00
-3.066735e-03,7.630000e-01,5.000000e-01,5.000000e-02,-1.463495e-01,-1.820324e-01,0.000000e+00
-2.954688e-03,7.640000e-01,5.000000e-01,5.000000e-02,-1.457672e-01,-1.825218e-01,0.000000e+00
-2.842641e-03,7.650000e-01,5.000000e-01,5.000000e-02,-1.451849e-01,-1.830113e-01,0.000000e+00
-2.731886e-03,7.660000e-01,5.000000e-01,5.000000e-02,-1.445904e-01,-1.834749e-01,0.000000e+00
-2.623277e-03,7.670000e-01,5.000000e-01,5.000000e-02,-1.439755e-01,-1.838955e-01,0.000000e+00
-2.514674e-03,7.680000e-01,5.000000e-01,5.000000e-02,-1.433607e-01,-1.843160e-01,0.000000e+00
-2.406072e-03,7.690000e-01,5.000000e-01,5.000000e-02,-1.427458e-01,-1.847366e-01,0.000000e+00
-2.297469e-03,7.700000e-01,5.000000e-01,5.000000e-02,-1.421309e-01,-1.851571e-01,0.000000e+00
-2.188860e-03,7.710000e-01,5.000000e-01,5.000000e-02,-1.415160e-01,-1.855777e-01,0.000000e+00
-2.080257e-03,7.720000e-01,5.000000e-01,5.000000e-02,-1.409011e-01,-1.859982e-01,0.000000e+00
-1.971654e-03,7.730000e-01,5.000000e-01,5.000000e-02,-1.402863e-01,-1.864188e-01,0.000000e+00
-1.865387e-03,7.740000e-01,5.000000e-01,5.000000e-02,-1.396539e-01,-1.867982e-01,0.000000e+00
-1.760938e-03,7.750000e-01,5.000000e-01,5.000000e-02,-1.390078e-01,-1.871458e-01,0.000000e+00
-1.656482e-03,7.760000e-01,5.000000e-01,5.000000e-02,-1.383617e-01,-1.874934e-01,0.000000e+00
-1.552033e-03,7.770000e-01,5.000000e-01,5.000000e-02,-1.377157e-01,-1.878409e-01,0.000000e+00
-1.447583e-03,7.780000e-01,5.000000e-01,5.000000e-02,-1.370697e-01,-1.881884e-01,0.000000e+00
-1.343133e-03,7.790000e-01,5.000000e-01,5.000000e-02,-1.364236e-01,-1.885360e-01,0.000000e+00
-1.238684e-03,7.800000e-01,5.000000e-01,5.000000e-02,-1.357776e-01,-1.888835e-01,0.000000e+00
-1.134228e-03,7.810000e-01,5.000000e-01,5.000000e-02,-1.351315e-01,-1.892311e-01,0.000000e+00
-1.033415e-03,7.820000e-01,5.000000e-01,5.000000e-02,-1.344634e-01,-1.895211e-01,0.000000e+00
-9.338142e-04,7.830000e-01,5.000000e-01,5.000000e-02,-1.337879e-01,-1.897918e-01,0.000000e+00
-8.342132e-04,7.840000e-01,5.000000e-01,5.000000e-02,-1.331124e-01,-1.900626e-01,0.000000e+00
-7.346064e-04,7.850000e-01,5.000000e-01,5.000000e-02,-1.324369e-01,-1.903333e-01,0.000000e+00
-6.350055e-04,7.860000e-01,5.000000e-01,5.000000e-02,-1.317614e-01,-1.906041e-01,0.000000e+00
-5.354045e-04,7.870000e-01,5.000000e-01,5.000000e-02,-1.310860e-01,-1.908748e-01,0.000000e+00
-4.358036e-04,7.880000e-01,5.000000e-01,5.000000e-02,-1.304105e-01,-1.911456e-01,0.000000e+00
-3.362027e-04,7.890000e-01,5.000000e-01,5.000000e-02,-1.297350e-01,-1.914163e-01,0.000000e+00
-2.417742e-04,7.900000e-01,5.000000e-01,5.000000e-02,-1.290338e-01,-1.916118e-01,0.000000e+00
-1.476967e-04,7.910000e-01,5.000000e-01,5.000000e-02,-1.283310e-01,-1.918023e-01,0.000000e+00
-5.361917e-05,7.920000e-01,5.000000e-01,5.000000e-02,-1.276281e-01,-1.919927e-01,0.000000e+00
4.045833e-05,7.930000e-01,5.000000e-01,5.000000e-02,-1.269253e-01,-1.921832e-01,0.000000e+00
1.345414e-04,7.940000e-01,5.000000e-01,5.000000e-02,-1.262224e-01,-1.923737e-01,0.000000e+00
2.286190e-04,7.950000e-01,5.000000e-01,5.000000e-02,-1.255196e-01,-1.925641e-01,0.000000e+00
3.226965e-04,7.960000e-01,5.000000e-01,5.000000e-02,-1.248167e-01,-1.927546e-01,0.000000e+00
4.160029e-04,7.970000e-01,5.000000e-01,5.000000e-02,-1.241108e-01,-1.929346e-01,0.000000e+00
5.039116e-04,7.980000e-01,5.000000e-01,5.000000e-02,-1.233828e-01,-1.930415e-01,0.000000e+00
5.918255e-04,7.990000e-01,5.000000e-01,5.000000e-02,-1.226549e-01,-1.931483e-01,0.000000e+00
6.797342e-04,8.000000e-01,5.000000e-01,5.000000e-02,-1.219269e-01,-1.932552e-01,0.000000e+00
7.676428e-04,8.010000e-01,5.000000e-01,5.000000e-02,-1.211990e-01,-1.933620e-01,0.000000e+00
8.555515e-04,8.020000e-01,5.000000e-01,5.000000e-02,-1.204711e-01,-1.934688e-01,0.000000e+00
9.434602e-04,8.030000e-01,5.000000e-01,5.000000e-02,-1.197432e-01,-1.935757e-01,0.000000e+00
1.031374e-03,8.040000e-01,5.000000e-01,5.000000e-02,-1.190152e-01,-1.936825e-01,0.000000e+00
1.117165e-03,8.050000e-01,5.000000e-01,5.000000e-02,-1.182802e-01,-1.937623e-01,0.000000e+00
1.198296e-03,8.060000e-01,5.000000e-01,5.000000e-02,-1.175298e-01,-1.937826e-01,0.000000e+00
1.279427e-03,8.070000e-01,5.000000e-01,5.000000e-02,-1.167793e-01,-1.938028e-01,0.000000e+00
1.360563e-03,8.080000e-01,5.000000e-01,5.000000e-02,-1.160288e-01,-1.938231e-01,0.000000e+00
1.441694e-03,8.090000e-01,5.000000e-01,5.000000e-02,-1.152784e-01,-1.938433e-01,0.000000e+00
1.522825e-03,8.100000e-01,5.000000e-01,5.000000e-02,-1.145279e-01,-1.938636e-01,0.000000e+00
1.603956e-03,8.110000e-01,5.000000e-01,5.000000e-02,-1.137775e-01,-1.938839e-01,0.000000e+00
1.685087e-03,8.120000e-01,5.000000e-01,5.000000e-02,-1.130270e-01,-1.939041e-01,0.000000e+00
1.762552e-03,8.130000e-01,5.000000e-01,5.000000e-02,-1.122667e-01,-1.938798e-01,0.000000e+00
1.836343e-03,8.140000e-01,5.000000e-01,5.000000e-02,-1.114965e-01,-1.938108e-01,0.000000e+00
1.910133e-03,8.150000e-01,5.000000e-01,5.000000e-02,-1.107264e-01,-1.937418e-01,0.000000e+00
1.983924e-03,8.160000e-01,5.000000e-01,5.000000e-02,-1.099563e-01,-1.936729e-01,0.000000e+00
2.057714e-03,8.170000e-01,5.000000e-01,5.000000e-02,-1.091861e-01,-1.936039e-01,0.000000e+00
2.131509e-03,8.180000e-01,5.000000e-01,5.000000e-02,-1.084159e-01,-1.935350e-01,0.000000e+00
2.205299e-03,8.190000e-01,5.000000e-01,5.000000e-02,-1.076458e-01,-1.934660e-01,0.000000e+00
2.279090e-03,8.200000e-01,5.000000e-01,5.000000e-02,-1.068757e-01,-1.933970e-01,0.000000e+00
2.347482e-03,8.210000e-01,5.000000e-01,5.000000e-02,-1.060941e-01,-1.932653e-01,0.000000e+00
2.413425e-03,8.220000e-01,5.000000e-01,5.000000e-02,-1.053074e-01,-1.931050e-01,0.000000e+00
2.479363e-03,8.230000e-01,5.000000e-01,5.000000e-02,-1.045207e-01,-1.929447e-01,0.000000e+00
2.545302e-03,8.240000e-01,5.000000e-01,5.000000e-02,-1.037340e-01,-1.927844e-01,0.000000e+00
2.611241e-03,8.250000e-01,5.000000e-01,5.000000e-02,-1.029473e-01,-1.926242e-01,0.000000e+00
2.677179e-03,8.260000e-01,5.000000e-01,5.000000e-02,-1.021606e-01,-1.924639e-01,0.000000e+00
2.743122e-03,8.270000e-01,5.000000e-01,5.000000e-02,-1.013738e-01,-1.923036e-01,0.000000e+00
2.809061e-03,8.280000e-01,5.000000e-01,5.000000e-02,-1.005871e-01,-1.921433e-01,0.000000e+00
2.867732e-03,8.290000e-01,5.000000e-01,5.000000e-02,-9.978890e-02,-1.919015e-01,0.000000e+00
2.925366e-03,8.300000e-01,5.000000e-01,5.000000e-02,-9.898903e-02,-1.916481e-01,0.000000e+00
2.983000e-03,8.310000e-01,5.000000e-01,5.000000e-02,-9.818916e-02,-1.913947e-01,0.000000e+00
3.040637e-03,8.320000e-01,5.000000e-01,5.000000e-02,-9.738924e-02,-1.911413e-01,0.000000e+00
3.098271e-03,8.330000e-01,5.000000e-01,5.000000e-02,-9.658937e-02,-1.908879e-01,0.000000e+00
3.155905e-03,8.340000e-01,5.000000e-01,5.000000e-02,-9.578950e-02,-1.906345e-01,0.000000e+00
3.213539e-03,8.350000e-01,5.000000e-01,5.000000e-02,-9.498964e-02,-1.903811e-01,0.000000e+00
3.270633e-03,8.360000e-01,5.000000e-01,5.000000e-02,-9.418911e-02,-1.901218e-01,0.000000e+00
3.319574e-03,8.370000e-01,5.000000e-01,5.000000e-02,-9.337968e-02,-1.897739e-01,0.000000e+00
3.368515e-03,8.380000e-01,5.000000e-01,5.000000e-02,-9.257025e-02,-1.894261e-01,0.000000e+00
3.417456e-03,8.390000e-01,5.000000e-01,5.000000e-02,-9.176081e-02,-1.890783e-01,0.000000e+00
3.466397e-03,8.400000e-01,5.000000e-01,5.000000e-02,-9.095138e-02,-1.887305e-01,0.000000e+00
3.515341e-03,8.410000e-01,5.000000e-01,5.000000e-02,-9.014188e-02,-1.883827e-01,0.000000e+00
3.564282e-03,8.420000e-01,5.000000e-01,5.000000e-02,-8.933245e-02,-1.880349e-01,0.000000e+00
3.613223e-03,8.430000e-01,5.000000e-01,5.000000e-02,-8.852302e-02,-1.876871e-01,0.000000e+00
3.659912e-03,8.440000e-01,5.000000e-01,5.000000e-02,-8.771216e-02,-1.873155e-01,0.000000e+00
3.699846e-03,8.450000e-01,5.000000e-01,5.000000e-02,-8.689699e-02,-1.868725e-01,0.000000e+00
3.739778e-03,8.460000e-01,5.000000e-01,5.000000e-02,-8.608186e-02,-1.864295e-01,0.000000e+00
3.779710e-03,8.470000e-01,5.000000e-01,5.000000e-02,-8.526674e-02,-1.859866e-01,0.000000e+00
3.819641e-03,8.480000e-01,5.000000e-01,5.000000e-02,-8.445162e-02,-1.855436e-01,0.000000e+00
3.859573e-03,8.490000e-01,5.000000e-01,5.000000e-02,-8.363650e-02,-1.851006e-01,0.000000e+00
3.899507e-03,8.500000e-01,5.000000e-01,5.000000e-02,-8.282132e-02,-1.846576e-01,0.000000e+00
3.939439e-03,8.510000e-01,5.000000e-01,5.000000e-02,-8.200620e-02,-1.842147e-01,0.000000e+00
3.975322e-03,8.520000e-01,5.000000e-01,5.000000e-02,-8.119038e-02,-1.837300e-01,0.000000e+00
4.006000e-03,8.530000e-01,5.000000e-01,5.000000e-02,-8.037368e-02,-1.831916e-01,0.000000e+00
4.036678e-03,8.540000e-01,5.000000e-01,5.000000e-02,-7.955697e-02,-1.826532e-01,0.000000e+00
4.067359e-03,8.550000e-01,5.000000e-01,5.000000e-02,-7.874022e-02,-1.821149e-01,0.000000e+00
4.098037e-03,8.560000e-01,5.000000e-01,5.000000e-02,-7.792351e-02,-1.815765e-01,0.000000e+00
4.128715e-03,8.570000e-01,5.000000e-01,5.000000e-02,-7.710680e-02,-1.810381e-01,0.000000e+00
4.159394e-03,8.580000e-01,5.000000e-01,5.000000e-02,-7.629010e-02,-1.804998e-01,0.000000e+00
4.190074e-03,8.590000e-01,5.000000e-01,5.000000e-02,-7.547335e-02,-1.799614e-01,0.000000e+00
4.214864e-03,8.600000e-01,5.000000e-01,5.000000e-02,-7.465833e-02,-1.793636e-01,0.000000e+00
4.236121e-03,8.610000e-01,5.000000e-01,5.000000e-02,-7.384434e-02,-1.787302e-01,0.000000e+00
4.257378e-03,8.620000e-01,5.000000e-01,5.000000e-02,-7.303034e-02,-1.780968e-01,0.000000e+00
4.278635e-03,8.630000e-01,5.000000e-01,5.000000e-02,-7.221635e-02,-1.774634e-01,0.000000e+00
4.299893e-03,8.640000e-01,5.000000e-01,5.000000e-02,-7.140230e-02,-1.768300e-01,0.000000e+00
4.321150e-03,8.650000e-01,5.000000e-01,5.000000e-02,-7.058831e-02,-1.761966e-01,0.000000e+00
4.342407e-03,8.660000e-01,5.000000e-01,5.000000e-02,-6.977431e-02,-1.755632e-01,0.000000e+00
4.363664e-03,8.670000e-01,5.000000e-01,5.000000e-02,-6.896032e-02,-1.749298e-01,0.000000e+00
4.377195e-03,8.680000e-01,5.000000e-01,5.000000e-02,-6.815217e-02,-1.742198e-01,0.000000e+00
4.388943e-03,8.690000e-01,5.000000e-01,5.000000e-02,-6.734533e-02,-1.734921e-01,0.000000e+00
4.400691e-03,8.700000e-01,5.000000e-01,5.000000e-02,-6.653853e-02,-1.727644e-01,0.000000e+00
4.412439e-03,8.710000e-01,5.000000e-01,5.000000e-02,-6.573173e-02,-1.720367e-01,0.000000e+00
4.424186e-03,8.720000e-01,5.000000e-01,5.000000e-02,-6.492494e-02,-1.713091e-01,0.000000e+00
4.435935e-03,8.730000e-01,5.000000e-01,5.000000e-02,-6.411809e-02,-1.705813e-01,0.000000e+00
4.447682e-03,8.740000e-01,5.000000e-01,5.000000e-02,-6.331129e-02,-1.698537e-01,0.000000e+00
4.459430e-03,8.750000e-01,5.000000e-01,5.000000e-02,-6.250450e-02,-1.691260e-01,0.000000e+00
4.461657e-03,8.760000e-01,5.000000e-01,5.000000e-02,-6.170955e-02,-1.683056e-01,0.000000e+00
4.463885e-03,8.770000e-01,5.000000e-01,5.000000e-02,-6.091459e-02,-1.674851e-01,0.000000e+00
4.466112e-03,8.780000e-01,5.000000e-01,5.000000e-02,-6.011959e-02,-1.666646e-01,0.000000e+00
4.468339e-03,8.790000e-01,5.000000e-01,5.000000e-02,-5.932464e-02,-1.658442e-01,0.000000e+00
4.470566e-03,8.800000e-01,5.000000e-01,5.000000e-02,-5.852969e-02,-1.650238e-01,0.000000e+00
4.472793e-03,8.810000e-01,5.000000e-01,5.000000e-02,-5.773474e-02,-1.642033e-01,0.000000e+00
4.475020e-03,8.820000e-01,5.000000e-01,5.000000e-02,-5.693973e-02,-1.633828e-01,0.000000e+00
4.475474e-03,8.830000e-01,5.000000e-01,5.000000e-02,-5.614790e-02,-1.625454e-01,0.000000e+00
4.468246e-03,8.840000e-01,5.000000e-01,5.000000e-02,-5.536956e-02,-1.616344e-01,0.000000e+00
4.461018e-03,8.850000e-01,5.000000e-01,5.000000e-02,-5.459122e-02,-1.607233e-01,0.000000e+00
4.453790e-03,8.860000e-01,5.000000e-01,5.000000e-02,-5.381289e-02,-1.598122e-01,0.000000e+00
4.446562e-03,8.870000e-01,5.000000e-01,5.000000e-02,-5.303451e-02,-1.589011e-01,0.000000e+00
4.439334e-03,8.880000e-01,5.000000e-01,5.000000e-02,-5.225617e-02,-1.579901e-01,0.000000e+00
4.432106e-03,8.890000e-01,5.000000e-01,5.000000e-02,-5.147784e-02,-1.570790e-01,0.000000e+00
4.424878e-03,8.900000e-01,5.000000e-01,5.000000e-02,-5.069950e-02,-1.561679e-01,0.000000e+00
4.414157e-03,8.910000e-01,5.000000e-01,5.000000e-02,-4.992922e-02,-1.552239e-01,0.000000e+00
4.397611e-03,8.920000e-01,5.000000e-01,5.000000e-02,-4.917233e-02,-1.542247e-01,0.000000e+00
4.381067e-03,8.930000e-01,5.000000e-01,5.000000e-02,-4.841549e-02,-1.532256e-01,0.000000e+00
4.364523e-03,8.940000e-01,5.000000e-01,5.000000e-02,-4.765864e-02,-1.522264e-01,0.000000e+00
4.347979e-03,8.950000e-01,5.000000e-01,5.000000e-02,-4.690180e-02,-1.512273e-01,0.000000e+00
4.331434e-03,8.960000e-01,5.000000e-01,5.000000e-02,-4.614491e-02,-1.502281e-01,0.000000e+00
4.314890e-03,8.970000e-01,5.000000e-01,5.000000e-02,-4.538807e-02,-1.492290e-01,0.000000e+00
4.298346e-03,8.980000e-01,5.000000e-01,5.000000e-02,-4.463122e-02,-1.482299e-01,0.000000e+00
4.276678e-03,8.990000e-01,5.000000e-01,5.000000e-02,-4.388925e-02,-1.471830e-01,0.000000e+00
4.251025e-03,9.000000e-01,5.000000e-01,5.000000e-02,-4.315884e-02,-1.460990e-01,0.000000e+00
4.225370e-03,9.010000e-01,5.000000e-01,5.000000e-02,-4.242839e-02,-1.450149e-01,0.000000e+00
4.199718e-03,9.020000e-01,5.000000e-01,5.000000e-02,-4.169799e-02,-1.439309e-01,0.000000e+00
4.174065e-03,9.030000e-01,5.000000e-01,5.000000e-02,-4.096758e-02,-1.428469e-01,0.000000e+00
4.148412e-03,9.040000e-01,5.000000e-01,5.000000e-02,-4.023717e-02,-1.417628e-01,0.000000e+00
4.122760e-03,9.050000e-01,5.000000e-01,5.000000e-02,-3.950677e-02,-1.406788e-01,0.000000e+00
4.097105e-03,9.060000e-01,5.000000e-01,5.000000e-02,-3.877632e-02,-1.395947e-01,0.000000e+00
4.064824e-03,9.070000e-01,5.000000e-01,5.000000e-02,-3.806947e-02,-1.384499e-01,0.000000e+00
4.030332e-03,9.080000e-01,5.000000e-01,5.000000e-02,-3.737048e-02,-1.372848e-01,0.000000e+00
3.995841e-03,9.090000e-01,5.000000e-01,5.000000e-02,-3.667149e-02,-1.361197e-01,0.000000e+00
3.961348e-03,9.100000e-01,5.000000e-01,5.000000e-02,-3.597246e-02,-1.349545e-01,0.000000e+00
3.926857e-03,9.110000e-01,5.000000e-01,5.000000e-02,-3.527347e-02,-1.337894e-01,0.000000e+00
3.892366e-03,9.120000e-01,5.000000e-01,5.000000e-02,-3.457448e-02,-1.326243e-01,0.000000e+00
3.857875e-03,9.130000e-01,5.000000e-01,5.000000e-02,-3.387550e-02,-1.314592e-01,0.000000e+00
3.823384e-03,9.140000e-01,5.000000e-01,5.000000e-02,-3.317650e-02,-1.302941e-01,0.000000e+00
3.780910e-03,9.150000e-01,5.000000e-01,5.000000e-02,-3.251160e-02,-1.290569e-01,0.000000e+00
3.737906e-03,9.160000e-01,5.000000e-01,5.000000e-02,-3.184902e-02,-1.278150e-01,0.000000e+00
3.694902e-03,9.170000e-01,5.000000e-01,5.000000e-02,-3.118644e-02,-1.265730e-01,0.000000e+00
3.651898e-03,9.180000e-01,5.000000e-01,5.000000e-02,-3.052386e-02,-1.253311e-01,0.000000e+00
3.608892e-03,9.190000e-01,5.000000e-01,5.000000e-02,-2.986123e-02,-1.240891e-01,0.000000e+00
3.565888e-03,9.200000e-01,5.000000e-01,5.000000e-02,-2.919865e-02,-1.228471e-01,0.000000e+00
3.522884e-03,9.210000e-01,5.000000e-01,5.000000e-02,-2.853606e-02,-1.216052e-01,0.000000e+00
3.478862e-03,9.220000e-01,5.000000e-01,5.000000e-02,-2.787865e-02,-1.203543e-01,0.000000e+00
3.427716e-03,9.230000e-01,5.000000e-01,5.000000e-02,-2.725744e-02,-1.190402e-01,0.000000e+00
3.376568e-03,9.240000e-01,5.000000e-01,5.000000e-02,-2.663619e-02,-1.177261e-01,0.000000e+00
3.325422e-03,9.250000e-01,5.000000e-01,5.000000e-02,-2.601498e-02,-1.164121e-01,0.000000e+00
3.274277e-03,9.260000e-01,5.000000e-01,5.000000e-02,-2.539377e-02,-1.150981e-01,0.000000e+00
3.223131e-03,9.270000e-01,5.000000e-01,5.000000e-02,-2.477256e-02,-1.137840e-01,0.000000e+00
3.171986e-03,9.280000e-01,5.000000e-01,5.000000e-02,-2.415135e-02,-1.124700e-01,0.000000e+00
3.120837e-03,9.290000e-01,5.000000e-01,5.000000e-02,-2.353010e-02,-1.111559e-01,0.000000e+00
3.067274e-03,9.300000e-01,5.000000e-01,5.000000e-02,-2.292335e-02,-1.098209e-01,0.000000e+00
3.008393e-03,9.310000e-01,5.000000e-01,5.000000e-02,-2.234841e-02,-1.084400e-01,0.000000e+00
2.949512e-03,9.320000e-01,5.000000e-01,5.000000e-02,-2.177347e-02,-1.070591e-01,0.000000e+00
2.890627e-03,9.330000e-01,5.000000e-01,5.000000e-02,-2.119850e-02,-1.056780e-01,0.000000e+00
2.831746e-03,9.340000e-01,5.000000e-01,5.000000e-02,-2.062356e-02,-1.042971e-01,0.000000e+00
2.772865e-03,9.350000e-01,5.000000e-01,5.000000e-02,-2.004862e-02,-1.029161e-01,0.000000e+00
2.713983e-03,9.360000e-01,5.000000e-01,5.000000e-02,-1.947368e-02,-1.015352e-01,0.000000e+00
2.655102e-03,9.370000e-01,5.000000e-01,5.000000e-02,-1.889874e-02,-1.001543e-01,0.000000e+00
2.592563e-03,9.380000e-01,5.000000e-01,5.000000e-02,-1.834931e-02,-9.874257e-02,0.000000e+00
2.526372e-03,9.390000e-01,5.000000e-01,5.000000e-02,-1.782547e-02,-9.730032e-02,0.000000e+00
2.460182e-03,9.400000e-01,5.000000e-01,5.000000e-02,-1.730164e-02,-9.585807e-02,0.000000e+00
2.393991e-03,9.410000e-01,5.000000e-01,5.000000e-02,-1.677780e-02,-9.441581e-02,0.000000e+00
2.327801e-03,9.420000e-01,5.000000e-01,5.000000e-02,-1.625396e-02,-9.297355e-02,0.000000e+00
2.261606e-03,9.430000e-01,5.000000e-01,5.000000e-02,-1.573008e-02,-9.153121e-02,0.000000e+00
2.195416e-03,9.440000e-01,5.000000e-01,5.000000e-02,-1.520625e-02,-9.008896e-02,0.000000e+00
2.129225e-03,9.450000e-01,5.000000e-01,5.000000e-02,-1.468241e-02,-8.864670e-02,0.000000e+00
2.058311e-03,9.460000e-01,5.000000e-01,5.000000e-02,-1.419694e-02,-8.716635e-02,0.000000e+00
1.985246e-03,9.470000e-01,5.000000e-01,5.000000e-02,-1.372888e-02,-8.566861e-02,0.000000e+00
1.912185e-03,9.480000e-01,5.000000e-01,5.000000e-02,-1.326085e-02,-8.417095e-02,0.000000e+00
1.839123e-03,9.490000e-01,5.000000e-01,5.000000e-02,-1.279282e-02,-8.267330e-02,0.000000e+00
1.766062e-03,9.500000e-01,5.000000e-01,5.000000e-02,-1.232479e-02,-8.117564e-02,0.000000e+00
1.693001e-03,9.510000e-01,5.000000e-01,5.000000e-02,-1.185676e-02,-7.967798e-02,0.000000e+00
1.619936e-03,9.520000e-01,5.000000e-01,5.000000e-02,-1.138871e-02,-7.818023e-02,0.000000e+00
1.546875e-03,9.530000e-01,5.000000e-01,5.000000e-02,-1.092068e-02,-7.668258e-02,0.000000e+00
1.468236e-03,9.540000e-01,5.000000e-01,5.000000e-02,-1.050548e-02,-7.514187e-02,0.000000e+00
